project,entity,run_id,run_name,training_task,method,state,status,result_source,run_url,run_dir,has_output_log,seed,global_batch_size,train_steps_used,micro_batch_size,lr,temperature_eval,rollout_epoch,num_env_eval,eval_rollout_epoch,eval_episodes_per_task,lora_path,log_path,return,reward,episode_len,success_once,success_at_end,task_0_success,task_0_success_total,task_1_success,task_1_success_total,task_2_success,task_2_success_total,task_3_success,task_3_success_total,task_4_success,task_4_success_total,task_5_success,task_5_success_total,task_6_success,task_6_success_total,task_7_success,task_7_success_total,task_8_success,task_8_success_total,task_9_success,task_9_success_total,trn_avg,hld_avg,comment_tag,teacher_type_comment,teacher_lr_comment,student_train_steps_comment,objective_comment,adv_norm_comment,rollouts_per_step_comment,data_note_comment
rlinf,anmari-epfl,zztjuvjf,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/zztjuvjf,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320__zztjuvjf,True,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_125_20260518_100958,0.803125,0.001568603515625,512.0,0.5678125016391278,0.16062500029802323,0.690625,320.0,0.753125,320.0,0.85625,320.0,0.709375,320.0,0.509375,320.0,0.103125,320.0,0.671875,320.0,0.553125,320.0,0.65,320.0,0.18125,320.0,0.70375,0.43187499999999995,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,zion7bn7,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/zion7bn7,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320__zion7bn7,True,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_150_20260518_100959,0.7890625,0.0015411376953125,512.0,0.5681249991059303,0.1578125013038516,0.715625,320.0,0.7875,320.0,0.878125,320.0,0.69375,320.0,0.43125,320.0,0.075,320.0,0.659375,320.0,0.634375,320.0,0.5875,320.0,0.21875,320.0,0.70125,0.43500000000000005,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,sklfulk5,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/sklfulk5,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320__sklfulk5,True,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_175_20260518_100959,0.75,0.00146484375,512.0,0.5618750058114529,0.14999999990686774,0.64375,320.0,0.809375,320.0,0.85625,320.0,0.7,320.0,0.4625,320.0,0.06875,320.0,0.640625,320.0,0.6,320.0,0.621875,320.0,0.215625,320.0,0.694375,0.429375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,7sssj4ff,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/7sssj4ff,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320__7sssj4ff,True,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_200_20260518_100959,0.73125,0.00142822265625,512.0,0.5543750047683715,0.14624999985098838,0.6625,320.0,0.76875,320.0,0.8625,320.0,0.690625,320.0,0.45,320.0,0.0625,320.0,0.625,320.0,0.596875,320.0,0.590625,320.0,0.234375,320.0,0.686875,0.421875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,n0xgnipp,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/n0xgnipp,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320__n0xgnipp,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_25_20260518_092605,0.7390625,0.0014434814453125,512.0,0.5234375029802323,0.14781249947845937,0.603125,320.0,0.6625,320.0,0.86875,320.0,0.64375,320.0,0.4125,320.0,0.071875,320.0,0.7,320.0,0.584375,320.0,0.51875,320.0,0.16875,320.0,0.6381249999999999,0.40875000000000006,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,u3rlrf8k,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/u3rlrf8k,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320__u3rlrf8k,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_50_20260518_092605,0.7484375,0.0014617919921875,512.0,0.5646875023841857,0.14968749973922968,0.64375,320.0,0.790625,320.0,0.871875,320.0,0.703125,320.0,0.45625,320.0,0.075,320.0,0.6875,320.0,0.59375,320.0,0.609375,320.0,0.215625,320.0,0.693125,0.43624999999999997,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,em0wn8up,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/em0wn8up,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320__em0wn8up,True,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_75_20260518_100959,0.8,0.0015625,512.0,0.5696874983608723,0.1600000006146729,0.678125,320.0,0.796875,320.0,0.89375,320.0,0.709375,320.0,0.440625,320.0,0.071875,320.0,0.675,320.0,0.603125,320.0,0.6375,320.0,0.190625,320.0,0.70375,0.43562500000000004,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,9mv3eh9c,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_100_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/9mv3eh9c,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_100_seed_184_rpt_320__9mv3eh9c,True,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_100_20260518_100959,0.4421875,0.0008636474609375,512.0,0.5284374997019767,0.08843750096857547,0.5125,320.0,0.271875,320.0,0.890625,320.0,0.75,320.0,0.734375,320.0,0.03125,320.0,0.746875,320.0,0.565625,320.0,0.471875,320.0,0.309375,320.0,0.631875,0.425,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,1g6v6vrl,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/1g6v6vrl,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320__1g6v6vrl,True,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_125_20260518_101000,0.4375,0.0008544921875,512.0,0.523437499254942,0.08750000088475644,0.5,320.0,0.303125,320.0,0.85,320.0,0.71875,320.0,0.75625,320.0,0.05,320.0,0.73125,320.0,0.5625,320.0,0.44375,320.0,0.31875,320.0,0.625625,0.42124999999999996,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,uij94bf0,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/uij94bf0,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320__uij94bf0,True,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_150_20260518_101001,0.446875,0.000872802734375,512.0,0.5318750008940697,0.08937500067986548,0.515625,320.0,0.290625,320.0,0.88125,320.0,0.78125,320.0,0.76875,320.0,0.0375,320.0,0.715625,320.0,0.553125,320.0,0.4375,320.0,0.3375,320.0,0.6475,0.41624999999999995,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,w26ja4s1,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/w26ja4s1,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320__w26ja4s1,True,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_175_20260518_101002,0.4640625,0.0009063720703125,512.0,0.5300000004470349,0.09281250070780515,0.534375,320.0,0.3125,320.0,0.85625,320.0,0.74375,320.0,0.753125,320.0,0.046875,320.0,0.7375,320.0,0.553125,320.0,0.440625,320.0,0.321875,320.0,0.64,0.42000000000000004,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,reovjk2g,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/reovjk2g,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320__reovjk2g,True,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_20260518_101002,0.371875,0.000726318359375,512.0,0.5128124989569187,0.0743750005029142,0.515625,320.0,0.275,320.0,0.8625,320.0,0.715625,320.0,0.753125,320.0,0.028125,320.0,0.76875,320.0,0.509375,320.0,0.40625,320.0,0.29375,320.0,0.624375,0.40125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,595nmrzi,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/595nmrzi,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320__595nmrzi,True,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_20260518_100959,0.4625,0.0009033203125,512.0,0.5184374950826168,0.09250000026077032,0.484375,320.0,0.31875,320.0,0.90625,320.0,0.709375,320.0,0.63125,320.0,0.03125,320.0,0.7625,320.0,0.584375,320.0,0.465625,320.0,0.290625,320.0,0.61,0.426875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,du0oja0c,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/du0oja0c,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320__du0oja0c,True,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_20260518_100959,0.396875,0.000775146484375,512.0,0.5049999959766864,0.07937500081025065,0.46875,320.0,0.309375,320.0,0.85,320.0,0.684375,320.0,0.690625,320.0,0.040625,320.0,0.759375,320.0,0.53125,320.0,0.43125,320.0,0.284375,320.0,0.600625,0.409375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,ofwmf9hy,eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320,4.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/ofwmf9hy,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320__ofwmf9hy,True,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_20260518_100959,0.4203125,0.0008209228515625,512.0,0.5237499974668026,0.08406250071711838,0.475,320.0,0.275,320.0,0.853125,320.0,0.709375,320.0,0.759375,320.0,0.05,320.0,0.74375,320.0,0.5875,320.0,0.46875,320.0,0.315625,320.0,0.614375,0.433125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,2anmtiq4,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_100_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/2anmtiq4,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_100_seed_184_rpt_320__2anmtiq4,True,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_100_20260518_092202,0.7609375,0.0014862060546875,512.0,0.559375,0.15218750033527612,0.678125,320.0,0.778125,320.0,0.884375,320.0,0.68125,320.0,0.45,320.0,0.084375,320.0,0.675,320.0,0.55,320.0,0.596875,320.0,0.215625,320.0,0.694375,0.42437500000000006,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,bjkp69xm,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/bjkp69xm,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_125_seed_184_rpt_320__bjkp69xm,True,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_125_20260518_092201,0.73125,0.00142822265625,512.0,0.5668750017881393,0.14625000040978192,0.6875,320.0,0.765625,320.0,0.85625,320.0,0.6625,320.0,0.48125,320.0,0.078125,320.0,0.703125,320.0,0.603125,320.0,0.609375,320.0,0.221875,320.0,0.690625,0.44312500000000005,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,7kzh8lcw,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/7kzh8lcw,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_150_seed_184_rpt_320__7kzh8lcw,True,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_150_20260518_092202,0.7640625,0.0014923095703125,512.0,0.5656250007450581,0.1528124999254942,0.66875,320.0,0.79375,320.0,0.871875,320.0,0.70625,320.0,0.446875,320.0,0.09375,320.0,0.6625,320.0,0.6,320.0,0.6,320.0,0.2125,320.0,0.6975,0.43374999999999997,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,15qoa8d5,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/15qoa8d5,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_175_seed_184_rpt_320__15qoa8d5,True,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_175_20260518_092201,0.725,0.001416015625,512.0,0.551249997317791,0.1450000001117587,0.653125,320.0,0.78125,320.0,0.86875,320.0,0.66875,320.0,0.46875,320.0,0.071875,320.0,0.696875,320.0,0.55,320.0,0.565625,320.0,0.1875,320.0,0.688125,0.414375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,fr9e140b,eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320,1.0,OPD,finished,complete,output.log,https://wandb.ai/anmari-epfl/rlinf/runs/fr9e140b,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320__fr9e140b,True,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_rlteacher_adv1_rps32_steps200_si25_task_1_seed2_spatial_norm_group_zscore_step_200_20260518_092205,0.7765625,0.0015167236328125,512.0,0.5587500020861625,0.15531249884516002,0.65,320.0,0.746875,320.0,0.84375,320.0,0.69375,320.0,0.453125,320.0,0.06875,320.0,0.684375,320.0,0.596875,320.0,0.628125,320.0,0.221875,320.0,0.6775,0.44000000000000006,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
